gene,logP
isogroupOFAVBQ_DN204089_c4_g4,0.00643744351926272
isogroupOFAVBQ_DN204089_c5_g1,-0.00314362469374993
isogroupOFAVBQ_DN204089_c6_g1,0.280793128471112
isogroupOFAVBQ_DN204090_c1_g1,-0.376920507768981
isogroupOFAVBQ_DN204091_c4_g3,0.0259856433273959
isogroupOFAVBQ_DN204094_c0_g1,-0.162562163509655
isogroupOFAVBQ_DN204095_c0_g1,-0.00836881159869601
isogroupOFAVBQ_DN204097_c0_g1,0.0138093709724821
isogroupOFAVBQ_DN204101_c2_g3,NA
isogroupOFAVBQ_DN204101_c2_g4,NA
isogroupOFAVBQ_DN204107_c1_g4,NA
isogroupOFAVBQ_DN204108_c1_g1,0.124347932324141
isogroupOFAVBQ_DN204111_c6_g1,-0.00160334141709925
isogroupOFAVBQ_DN204112_c0_g1,NA
isogroupOFAVBQ_DN204113_c0_g3,0.325990001700975
isogroupOFAVBQ_DN204114_c4_g3,0.0975572039632272
isogroupOFAVBQ_DN204114_c5_g1,-0.0660026536814096
isogroupOFAVBQ_DN204115_c2_g1,0.0661017666946211
isogroupOFAVBQ_DN204116_c1_g1,0.0411989090268408
isogroupOFAVBQ_DN204119_c3_g1,0.252573064495558
isogroupOFAVBQ_DN204124_c7_g1,-0.151424025734026
isogroupOFAVBQ_DN204125_c0_g1,-0.287647933699502
isogroupOFAVBQ_DN204129_c2_g1,0.00107781527456181
isogroupOFAVBQ_DN204132_c2_g1,-0.0291111385551368
isogroupOFAVBQ_DN204133_c3_g2,-0.166262314463702
isogroupOFAVBQ_DN204133_c3_g3,0.11286863724024
isogroupOFAVBQ_DN204135_c3_g1,0.0917371125692755
isogroupOFAVBQ_DN204136_c5_g1,NA
isogroupOFAVBQ_DN204137_c0_g1,-0.241070697025491
isogroupOFAVBQ_DN204137_c0_g6,0.190742397633549
isogroupOFAVBQ_DN204141_c1_g1,-0.43729885369559
isogroupOFAVBQ_DN204143_c0_g1,NA
isogroupOFAVBQ_DN204143_c2_g2,NA
isogroupOFAVBQ_DN204143_c3_g1,NA
isogroupOFAVBQ_DN204145_c3_g1,NA
isogroupOFAVBQ_DN204145_c6_g1,0.0358453337027549
isogroupOFAVBQ_DN204148_c1_g1,NA
isogroupOFAVBQ_DN204151_c0_g1,0.122150341866429
isogroupOFAVBQ_DN204151_c0_g2,-0.00716534921329432
isogroupOFAVBQ_DN204153_c0_g2,0.141448463150355
isogroupOFAVBQ_DN204155_c2_g1,-0.0155743694114808
isogroupOFAVBQ_DN204155_c3_g1,-0.0338779666594342
isogroupOFAVBQ_DN204156_c4_g1,0.425950745450449
isogroupOFAVBQ_DN204159_c0_g1,0.198313942471627
isogroupOFAVBQ_DN204161_c3_g1,-0.0720239078466642
isogroupOFAVBQ_DN204162_c0_g1,NA
isogroupOFAVBQ_DN204162_c0_g2,NA
isogroupOFAVBQ_DN204162_c0_g6,-0.00480715865940786
isogroupOFAVBQ_DN204163_c3_g1,0.0256056067481047
isogroupOFAVBQ_DN204163_c4_g2,NA
isogroupOFAVBQ_DN204163_c4_g5,NA
isogroupOFAVBQ_DN204164_c2_g2,-0.649185820985034
isogroupOFAVBQ_DN204165_c4_g3,-0.787185670005989
isogroupOFAVBQ_DN204167_c10_g2,0.112495391904303
isogroupOFAVBQ_DN204167_c10_g4,NA
isogroupOFAVBQ_DN204167_c5_g1,-0.149107925721875
isogroupOFAVBQ_DN204167_c8_g1,0.0134106272408801
isogroupOFAVBQ_DN204167_c8_g2,-0.145905825008343
isogroupOFAVBQ_DN204168_c0_g2,0.287647933699502
isogroupOFAVBQ_DN204169_c3_g1,0.0291111385551368
isogroupOFAVBQ_DN204171_c3_g1,NA
isogroupOFAVBQ_DN204171_c4_g1,-0.297179565933789
isogroupOFAVBQ_DN204172_c4_g1,0.342752985092013
isogroupOFAVBQ_DN204172_c4_g3,0.0539825956694205
isogroupOFAVBQ_DN204179_c0_g1,-0.0728206662618443
isogroupOFAVBQ_DN204180_c6_g1,0.054965654530383
isogroupOFAVBQ_DN204181_c0_g1,-0.0868555421407796
isogroupOFAVBQ_DN204182_c0_g2,0.930183355474683
isogroupOFAVBQ_DN204183_c0_g1,-0.23874068157219
isogroupOFAVBQ_DN204186_c2_g1,-0.0174775334100396
isogroupOFAVBQ_DN204188_c1_g1,-0.0149069448181771
isogroupOFAVBQ_DN204188_c3_g1,0.0164515268676129
isogroupOFAVBQ_DN204188_c7_g1,NA
isogroupOFAVBQ_DN204190_c2_g1,0.103523294944889
isogroupOFAVBQ_DN204192_c0_g1,NA
isogroupOFAVBQ_DN204194_c0_g1,-0.0206060604063306
isogroupOFAVBQ_DN204197_c1_g1,0.0319596142214041
isogroupOFAVBQ_DN204198_c0_g1,-1.08925712878227
isogroupOFAVBQ_DN204200_c7_g1,NA
isogroupOFAVBQ_DN204201_c0_g1,NA
isogroupOFAVBQ_DN204203_c1_g1,NA
isogroupOFAVBQ_DN204203_c2_g2,-0.00426535245840364
isogroupOFAVBQ_DN204204_c0_g1,0.122315985279586
isogroupOFAVBQ_DN204204_c0_g4,NA
isogroupOFAVBQ_DN204205_c0_g1,NA
isogroupOFAVBQ_DN204205_c2_g2,-0.00847984181433649
isogroupOFAVBQ_DN204207_c0_g1,-0.103453284884414
isogroupOFAVBQ_DN204208_c0_g1,0.529507768761338
isogroupOFAVBQ_DN204210_c0_g1,-0.376920507768981
isogroupOFAVBQ_DN204211_c4_g1,0.144758235424962
isogroupOFAVBQ_DN204212_c0_g4,-0.558685692404511
isogroupOFAVBQ_DN204213_c5_g1,NA
isogroupOFAVBQ_DN204214_c5_g1,-0.356978560339781
isogroupOFAVBQ_DN204214_c6_g1,NA
isogroupOFAVBQ_DN204215_c6_g1,0.0443806994025789
isogroupOFAVBQ_DN204216_c0_g1,-0.158354721710594
isogroupOFAVBQ_DN204216_c0_g2,-0.0367932141967503
isogroupOFAVBQ_DN204217_c0_g3,0.0354880370499809
isogroupOFAVBQ_DN204219_c1_g1,0.00751176525551675
isogroupOFAVBQ_DN204219_c2_g1,-0.00635448130676819
isogroupOFAVBQ_DN204220_c1_g2,-0.262540107683903
isogroupOFAVBQ_DN204221_c0_g1,-0.0503873397766117
isogroupOFAVBQ_DN204222_c0_g1,-0.305407286116324
isogroupOFAVBQ_DN204223_c1_g3,0.215890633161322
isogroupOFAVBQ_DN204225_c4_g5,NA
isogroupOFAVBQ_DN204226_c0_g1,-0.511565619184678
isogroupOFAVBQ_DN204227_c1_g1,NA
isogroupOFAVBQ_DN204228_c0_g1,0.193448285785147
isogroupOFAVBQ_DN204228_c0_g2,0.106129485699749
isogroupOFAVBQ_DN204230_c0_g1,NA
isogroupOFAVBQ_DN204231_c3_g5,NA
isogroupOFAVBQ_DN204231_c4_g3,NA
isogroupOFAVBQ_DN204232_c2_g1,-0.234009591020052
isogroupOFAVBQ_DN204234_c3_g3,NA
isogroupOFAVBQ_DN204235_c0_g1,0.0813389943951014
isogroupOFAVBQ_DN204237_c1_g1,0.11286863724024
isogroupOFAVBQ_DN204237_c2_g1,-0.0220459623312668
isogroupOFAVBQ_DN204237_c3_g1,0.313545103486558
isogroupOFAVBQ_DN204238_c5_g1,-0.186148398017002
isogroupOFAVBQ_DN204239_c0_g1,NA
isogroupOFAVBQ_DN204240_c1_g1,NA
isogroupOFAVBQ_DN204245_c0_g1,0.139270923368303
isogroupOFAVBQ_DN204246_c4_g1,-0.238681961968933
isogroupOFAVBQ_DN204246_c4_g2,NA
isogroupOFAVBQ_DN204250_c0_g1,NA
isogroupOFAVBQ_DN204250_c1_g1,-0.0821632400285084
isogroupOFAVBQ_DN204250_c2_g1,-0.0582881057837562
isogroupOFAVBQ_DN204253_c0_g2,-0.603023457281968
isogroupOFAVBQ_DN204254_c4_g1,0.0866631353764851
isogroupOFAVBQ_DN204256_c0_g1,-0.00619952523282773
isogroupOFAVBQ_DN204261_c1_g1,0.0256056067481047
isogroupOFAVBQ_DN204262_c1_g1,-0.0785571315672342
isogroupOFAVBQ_DN204263_c2_g1,NA
isogroupOFAVBQ_DN204263_c3_g1,NA
isogroupOFAVBQ_DN204263_c3_g2,-0.214175512592151
isogroupOFAVBQ_DN204267_c2_g2,-0.175352206484243
isogroupOFAVBQ_DN204267_c2_g3,0.698986816036248
isogroupOFAVBQ_DN204270_c0_g1,0.158626724322578
isogroupOFAVBQ_DN204271_c8_g1,0.144758235424962
isogroupOFAVBQ_DN204273_c5_g1,-0.026565825267042
isogroupOFAVBQ_DN204275_c7_g2,NA
isogroupOFAVBQ_DN204275_c7_g5,NA
isogroupOFAVBQ_DN204276_c1_g1,NA
isogroupOFAVBQ_DN204276_c1_g2,NA
isogroupOFAVBQ_DN204281_c0_g1,-0.00480715865940786
isogroupOFAVBQ_DN204285_c1_g6,0.00314362469374993
isogroupOFAVBQ_DN204286_c0_g2,-0.157496462626728
isogroupOFAVBQ_DN204290_c0_g3,NA
isogroupOFAVBQ_DN204291_c1_g1,-0.0254030117324262
isogroupOFAVBQ_DN204291_c1_g3,NA
isogroupOFAVBQ_DN204291_c1_g5,0.0220127819243134
isogroupOFAVBQ_DN204292_c5_g1,0.0400924995689528
isogroupOFAVBQ_DN204294_c6_g1,NA
isogroupOFAVBQ_DN204294_c8_g5,NA
isogroupOFAVBQ_DN204297_c8_g3,-0.237230945426716
isogroupOFAVBQ_DN204299_c0_g1,0.264618843422384
isogroupOFAVBQ_DN204300_c1_g2,0.0092494209658268
isogroupOFAVBQ_DN204303_c1_g2,NA
isogroupOFAVBQ_DN204305_c1_g1,NA
isogroupOFAVBQ_DN204306_c2_g1,NA
isogroupOFAVBQ_DN204307_c4_g1,NA
isogroupOFAVBQ_DN204307_c6_g1,NA
isogroupOFAVBQ_DN204308_c0_g1,0.0442474644314732
isogroupOFAVBQ_DN204311_c3_g1,NA
isogroupOFAVBQ_DN204311_c4_g1,-0.680231698179797
isogroupOFAVBQ_DN204312_c3_g1,0.0154116638550292
isogroupOFAVBQ_DN204313_c0_g1,-0.570375586427473
isogroupOFAVBQ_DN204313_c0_g2,NA
isogroupOFAVBQ_DN204316_c3_g2,NA
isogroupOFAVBQ_DN204316_c4_g3,0.310102649150923
isogroupOFAVBQ_DN204317_c4_g1,0.404937066783484
isogroupOFAVBQ_DN204317_c4_g2,0.794593649878986
isogroupOFAVBQ_DN204317_c4_g4,0.000860883294423619
isogroupOFAVBQ_DN204318_c0_g1,0.0259911171829462
isogroupOFAVBQ_DN204319_c0_g1,-0.145628481527412
isogroupOFAVBQ_DN204321_c10_g1,NA
isogroupOFAVBQ_DN204321_c1_g1,NA
isogroupOFAVBQ_DN204321_c4_g1,NA
isogroupOFAVBQ_DN204322_c0_g2,-0.0998254058762522
isogroupOFAVBQ_DN204323_c4_g2,0.025304480821123
isogroupOFAVBQ_DN204323_c4_g3,NA
isogroupOFAVBQ_DN204325_c5_g2,0.144202923877956
isogroupOFAVBQ_DN204325_c8_g1,-0.132485204338005
isogroupOFAVBQ_DN204325_c9_g1,-0.0154116638550292
isogroupOFAVBQ_DN204327_c0_g2,0.0356113519960831
isogroupOFAVBQ_DN204328_c2_g7,0.0310964451008527
isogroupOFAVBQ_DN204329_c4_g2,-0.215221375496617
isogroupOFAVBQ_DN204329_c4_g3,NA
isogroupOFAVBQ_DN204329_c4_g5,0.00612902017367712
isogroupOFAVBQ_DN204334_c0_g1,0.103453284884414
isogroupOFAVBQ_DN204336_c0_g1,-0.0132602497084556
isogroupOFAVBQ_DN204337_c1_g1,NA
isogroupOFAVBQ_DN204339_c0_g1,NA
isogroupOFAVBQ_DN204340_c6_g1,-0.043605494651391
isogroupOFAVBQ_DN204344_c4_g1,-0.00291003235532329
isogroupOFAVBQ_DN204344_c6_g1,-0.23704895759062
isogroupOFAVBQ_DN204345_c0_g1,0.192818877430018
isogroupOFAVBQ_DN204345_c0_g2,-0.17167134787542
isogroupOFAVBQ_DN204346_c0_g1,NA
isogroupOFAVBQ_DN204348_c0_g1,-0.143049141031124
isogroupOFAVBQ_DN204350_c7_g1,-0.275987019333765
isogroupOFAVBQ_DN204351_c6_g1,0.00342943182216924
isogroupOFAVBQ_DN204352_c5_g1,NA
isogroupOFAVBQ_DN204354_c0_g3,NA
isogroupOFAVBQ_DN204355_c6_g4,-0.150192529922988
isogroupOFAVBQ_DN204356_c0_g2,0.0294572324650316
isogroupOFAVBQ_DN204360_c8_g3,0.122315985279586
isogroupOFAVBQ_DN204361_c0_g1,-0.0261391366715715
isogroupOFAVBQ_DN204362_c1_g1,0.0995788528688479
isogroupOFAVBQ_DN204364_c8_g5,0.0123875452033325
isogroupOFAVBQ_DN204365_c1_g1,0.0203644124773603
isogroupOFAVBQ_DN204371_c1_g1,NA
isogroupOFAVBQ_DN204372_c5_g2,0.123624318433317
isogroupOFAVBQ_DN204376_c4_g1,0.0351196829842219
isogroupOFAVBQ_DN204380_c5_g4,-0.16067732460982
isogroupOFAVBQ_DN204380_c6_g1,0.0710080096029254
isogroupOFAVBQ_DN204380_c6_g2,0.31468896122548
isogroupOFAVBQ_DN204380_c6_g5,NA
isogroupOFAVBQ_DN204381_c2_g1,-0.315774184484351
isogroupOFAVBQ_DN204381_c3_g4,-0.121315323769827
isogroupOFAVBQ_DN204383_c2_g1,-0.265446160332983
isogroupOFAVBQ_DN204384_c2_g1,0.0134641146497905
isogroupOFAVBQ_DN204384_c2_g2,NA
isogroupOFAVBQ_DN204386_c12_g1,0.0168756160265407
isogroupOFAVBQ_DN204386_c14_g1,NA
isogroupOFAVBQ_DN204387_c6_g2,0.0591007859080027
isogroupOFAVBQ_DN204388_c1_g1,-0.038687569759879
isogroupOFAVBQ_DN204388_c2_g1,-0.0560767609675151
isogroupOFAVBQ_DN204389_c2_g1,-0.00716534921329432
isogroupOFAVBQ_DN204390_c0_g1,0.0217512248468876
isogroupOFAVBQ_DN204391_c0_g1,-0.0151510901895731
isogroupOFAVBQ_DN204393_c4_g1,-0.494269905938226
isogroupOFAVBQ_DN204393_c4_g2,NA
isogroupOFAVBQ_DN204395_c1_g1,0.00480715865940786
isogroupOFAVBQ_DN204397_c6_g1,NA
isogroupOFAVBQ_DN204399_c7_g4,NA
isogroupOFAVBQ_DN204400_c6_g3,-0.275383988212257
isogroupOFAVBQ_DN204401_c1_g2,0.0291111385551368
isogroupOFAVBQ_DN204403_c5_g1,0.137497029608184
isogroupOFAVBQ_DN204404_c0_g1,0.334045702452783
isogroupOFAVBQ_DN204405_c1_g3,-0.240575243326158
isogroupOFAVBQ_DN204405_c1_g4,-0.00181111730012884
isogroupOFAVBQ_DN204407_c2_g1,-0.00181111730012884
isogroupOFAVBQ_DN204408_c2_g1,NA
isogroupOFAVBQ_DN204409_c3_g2,-0.0825187313180659
isogroupOFAVBQ_DN204410_c4_g2,NA
isogroupOFAVBQ_DN204411_c1_g1,NA
isogroupOFAVBQ_DN204411_c2_g1,0.0933983311783331
isogroupOFAVBQ_DN204412_c4_g1,0.0872581608775937
isogroupOFAVBQ_DN204413_c4_g1,0.0995788528688479
isogroupOFAVBQ_DN204414_c0_g1,0.00480715865940786
isogroupOFAVBQ_DN204415_c5_g1,-0.0291111385551368
isogroupOFAVBQ_DN204415_c6_g1,-0.145628481527412
isogroupOFAVBQ_DN204417_c0_g2,NA
isogroupOFAVBQ_DN204417_c2_g1,-0.0520844888375453
isogroupOFAVBQ_DN204418_c4_g1,0.0369881626196902
isogroupOFAVBQ_DN204418_c6_g2,-0.0589872548652567
isogroupOFAVBQ_DN204419_c1_g1,NA
isogroupOFAVBQ_DN204423_c5_g1,-0.0132602497084556
isogroupOFAVBQ_DN204423_c5_g2,-0.215221375496617
isogroupOFAVBQ_DN204424_c1_g1,0.00592731935312465
isogroupOFAVBQ_DN204425_c5_g1,-0.0592153013498133
isogroupOFAVBQ_DN204425_c8_g1,0.0147791406245784
isogroupOFAVBQ_DN204426_c7_g1,NA
isogroupOFAVBQ_DN204426_c8_g2,-0.214267871054035
isogroupOFAVBQ_DN204427_c4_g1,NA
isogroupOFAVBQ_DN204427_c4_g2,0.322105198830022
isogroupOFAVBQ_DN204427_c6_g1,NA
isogroupOFAVBQ_DN204428_c0_g3,0.00291003235532329
isogroupOFAVBQ_DN204431_c5_g4,-0.107661471810984
isogroupOFAVBQ_DN204432_c11_g1,NA
isogroupOFAVBQ_DN204433_c0_g1,0.162156996405415
isogroupOFAVBQ_DN204434_c4_g2,0.143104021922423
isogroupOFAVBQ_DN204435_c2_g2,-0.117117544559311
isogroupOFAVBQ_DN204436_c6_g1,-0.145628481527412
isogroupOFAVBQ_DN204439_c9_g1,NA
isogroupOFAVBQ_DN204442_c2_g2,0.0160455050334569
isogroupOFAVBQ_DN204444_c1_g1,NA
isogroupOFAVBQ_DN204444_c5_g5,-0.0946211824599289
isogroupOFAVBQ_DN204444_c5_g9,NA
isogroupOFAVBQ_DN204444_c6_g1,-0.190296504656518
isogroupOFAVBQ_DN204447_c0_g1,-0.0210025526284354
isogroupOFAVBQ_DN204449_c1_g1,0.231503422416317
isogroupOFAVBQ_DN204450_c1_g1,0.0130411424492554
isogroupOFAVBQ_DN204451_c0_g1,0.172606419983353
isogroupOFAVBQ_DN204453_c3_g1,0.0120463067858446
isogroupOFAVBQ_DN204455_c5_g2,NA
isogroupOFAVBQ_DN204456_c5_g2,-0.0837626313128471
isogroupOFAVBQ_DN204456_c5_g3,NA
isogroupOFAVBQ_DN204458_c2_g1,-0.0881963022514409
isogroupOFAVBQ_DN204458_c2_g3,-0.14118443993476
isogroupOFAVBQ_DN204458_c3_g1,NA
isogroupOFAVBQ_DN204463_c0_g1,NA
isogroupOFAVBQ_DN204463_c0_g2,NA
isogroupOFAVBQ_DN204464_c5_g6,-0.325390411115025
isogroupOFAVBQ_DN204465_c0_g1,0.0750193442252565
isogroupOFAVBQ_DN204466_c7_g1,-0.234491213317571
isogroupOFAVBQ_DN204467_c3_g1,NA
isogroupOFAVBQ_DN204467_c4_g1,0.0144304766464402
isogroupOFAVBQ_DN204467_c4_g2,NA
isogroupOFAVBQ_DN204468_c0_g1,-0.775647637234638
isogroupOFAVBQ_DN204469_c0_g1,NA
isogroupOFAVBQ_DN204470_c1_g1,-0.0756438621884107
isogroupOFAVBQ_DN204470_c3_g1,NA
isogroupOFAVBQ_DN204470_c4_g5,NA
isogroupOFAVBQ_DN204472_c0_g1,0.0530773841935198
isogroupOFAVBQ_DN204473_c1_g1,0.0858416798471971
isogroupOFAVBQ_DN204474_c0_g3,-0.0104650344714788
isogroupOFAVBQ_DN204476_c5_g2,-0.302997817126661
isogroupOFAVBQ_DN204478_c7_g2,NA
isogroupOFAVBQ_DN204480_c2_g1,-0.865318346945231
isogroupOFAVBQ_DN204481_c6_g1,-0.158516579132376
isogroupOFAVBQ_DN204485_c5_g3,NA
isogroupOFAVBQ_DN204485_c6_g3,NA
isogroupOFAVBQ_DN204486_c1_g1,-0.118938064129385
isogroupOFAVBQ_DN204490_c6_g1,-0.141140247473348
isogroupOFAVBQ_DN204491_c1_g1,NA
isogroupOFAVBQ_DN204493_c1_g1,NA
isogroupOFAVBQ_DN204493_c8_g1,0.0714994659071443
isogroupOFAVBQ_DN204494_c0_g1,-0.0120667221907276
isogroupOFAVBQ_DN204494_c2_g3,-0.0743969880339268
isogroupOFAVBQ_DN204495_c0_g4,0.00181111730012884
isogroupOFAVBQ_DN204496_c3_g1,0.0917371125692755
isogroupOFAVBQ_DN204498_c2_g1,0.117007608102715
isogroupOFAVBQ_DN204500_c2_g1,0.0370465388782901
isogroupOFAVBQ_DN204500_c2_g5,0.0242028115543825
isogroupOFAVBQ_DN204501_c6_g2,0.165753707641098
isogroupOFAVBQ_DN204503_c1_g2,-0.338247194329114
isogroupOFAVBQ_DN204504_c3_g1,NA
isogroupOFAVBQ_DN204504_c3_g5,NA
isogroupOFAVBQ_DN204505_c0_g1,-0.017405507923499
isogroupOFAVBQ_DN204507_c0_g1,-0.032008964856278
isogroupOFAVBQ_DN204508_c4_g6,NA
isogroupOFAVBQ_DN204509_c0_g3,0.142982563936047
isogroupOFAVBQ_DN204511_c0_g1,NA
isogroupOFAVBQ_DN204513_c4_g2,NA
isogroupOFAVBQ_DN204516_c4_g1,-0.158516579132376
isogroupOFAVBQ_DN204517_c3_g2,-0.172257167076591
isogroupOFAVBQ_DN204518_c1_g3,0.882531825674883
isogroupOFAVBQ_DN204520_c3_g1,NA
isogroupOFAVBQ_DN204520_c5_g2,NA
isogroupOFAVBQ_DN204521_c0_g2,0.0102511419218601
isogroupOFAVBQ_DN204523_c0_g1,0.185815159417955
isogroupOFAVBQ_DN204525_c2_g1,0.235360711790782
isogroupOFAVBQ_DN204526_c1_g1,-0.0327796418374297
isogroupOFAVBQ_DN204527_c3_g10,0.0645213873608526
isogroupOFAVBQ_DN204527_c3_g6,NA
isogroupOFAVBQ_DN204534_c7_g1,0.115167801043955
isogroupOFAVBQ_DN204534_c8_g4,-0.158957788791512
isogroupOFAVBQ_DN204536_c0_g1,0.0823005460645252
isogroupOFAVBQ_DN204536_c0_g2,NA
isogroupOFAVBQ_DN204536_c0_g3,0.146058069743026
isogroupOFAVBQ_DN204537_c7_g1,-0.11286863724024
isogroupOFAVBQ_DN204538_c1_g1,0.0692453045315148
isogroupOFAVBQ_DN204539_c3_g3,NA
isogroupOFAVBQ_DN204543_c5_g1,NA
isogroupOFAVBQ_DN204545_c8_g2,-0.0550062674508226
isogroupOFAVBQ_DN204545_c9_g1,-0.214267871054035
isogroupOFAVBQ_DN204545_c9_g3,-0.0835016381460548
isogroupOFAVBQ_DN204546_c1_g1,NA
isogroupOFAVBQ_DN204546_c7_g2,NA
isogroupOFAVBQ_DN204546_c8_g1,0.0131759648313303
isogroupOFAVBQ_DN204546_c9_g1,-0.0253871460979631
isogroupOFAVBQ_DN204548_c5_g1,-0.425950745450449
isogroupOFAVBQ_DN204551_c6_g1,NA
isogroupOFAVBQ_DN204553_c2_g2,0.0738924508939812
isogroupOFAVBQ_DN204553_c3_g1,NA
isogroupOFAVBQ_DN204553_c4_g1,NA
isogroupOFAVBQ_DN204554_c7_g2,-0.02122016055074
isogroupOFAVBQ_DN204554_c9_g1,0.0997979585515855
isogroupOFAVBQ_DN204555_c4_g4,NA
isogroupOFAVBQ_DN204557_c8_g2,-0.0534571982134105
isogroupOFAVBQ_DN204559_c4_g1,NA
isogroupOFAVBQ_DN204559_c6_g1,0.00643744351926272
isogroupOFAVBQ_DN204559_c7_g1,NA
isogroupOFAVBQ_DN204561_c2_g4,-0.0358386082095652
isogroupOFAVBQ_DN204562_c4_g1,NA
isogroupOFAVBQ_DN204562_c9_g1,0.234491213317571
isogroupOFAVBQ_DN204565_c4_g1,0.00199659264422601
isogroupOFAVBQ_DN204568_c9_g1,NA
isogroupOFAVBQ_DN204569_c4_g1,-0.133458757300735
isogroupOFAVBQ_DN204573_c1_g1,0.181557345713293
isogroupOFAVBQ_DN204574_c3_g1,0.0447213975273658
isogroupOFAVBQ_DN204574_c3_g2,NA
isogroupOFAVBQ_DN204575_c2_g2,NA
isogroupOFAVBQ_DN204576_c2_g1,0.547746206313556
isogroupOFAVBQ_DN204577_c0_g2,0.403946639524164
isogroupOFAVBQ_DN204578_c0_g1,0.144464507633844
isogroupOFAVBQ_DN204580_c0_g1,NA
isogroupOFAVBQ_DN204581_c2_g1,0.00286012225640802
isogroupOFAVBQ_DN204581_c2_g2,NA
isogroupOFAVBQ_DN204581_c3_g1,0.00978365817126079
isogroupOFAVBQ_DN204583_c7_g3,0.0653091095047121
isogroupOFAVBQ_DN204583_c9_g1,-0.142481505165318
isogroupOFAVBQ_DN204584_c0_g1,0.00902547169438653
isogroupOFAVBQ_DN204589_c2_g2,NA
isogroupOFAVBQ_DN204589_c2_g3,0.00751176525551675
isogroupOFAVBQ_DN204591_c0_g1,0.379305226092638
isogroupOFAVBQ_DN204591_c0_g5,NA
isogroupOFAVBQ_DN204592_c6_g1,NA
isogroupOFAVBQ_DN204593_c1_g3,-0.401318549940628
isogroupOFAVBQ_DN204594_c2_g2,0.014372509019565
isogroupOFAVBQ_DN204594_c2_g4,NA
isogroupOFAVBQ_DN204596_c0_g1,NA
isogroupOFAVBQ_DN204598_c0_g2,NA
isogroupOFAVBQ_DN204599_c1_g4,NA
isogroupOFAVBQ_DN204599_c3_g1,-0.358156536668801
isogroupOFAVBQ_DN204600_c4_g1,-0.0443806994025789
isogroupOFAVBQ_DN204600_c6_g1,-0.0274368145013811
isogroupOFAVBQ_DN204600_c7_g1,-0.173110561145652
isogroupOFAVBQ_DN204601_c3_g1,NA
isogroupOFAVBQ_DN204603_c3_g4,-0.390448150213046
isogroupOFAVBQ_DN204603_c3_g6,NA
isogroupOFAVBQ_DN204604_c2_g2,0.0434343488451701
isogroupOFAVBQ_DN204606_c1_g1,-0.069391503566926
isogroupOFAVBQ_DN204606_c1_g6,0.0125695427868079
isogroupOFAVBQ_DN204609_c4_g1,NA
isogroupOFAVBQ_DN204609_c4_g2,0.0917371125692755
isogroupOFAVBQ_DN204610_c3_g1,0.0816029164108961
isogroupOFAVBQ_DN204614_c0_g2,-0.0168756160265407
isogroupOFAVBQ_DN204616_c4_g1,-0.000237477887590844
isogroupOFAVBQ_DN204616_c4_g3,0.0115084143758895
isogroupOFAVBQ_DN204617_c0_g1,NA
isogroupOFAVBQ_DN204620_c5_g1,NA
isogroupOFAVBQ_DN204620_c8_g1,NA
isogroupOFAVBQ_DN204620_c8_g2,NA
isogroupOFAVBQ_DN204621_c7_g1,NA
isogroupOFAVBQ_DN204623_c0_g1,0.359571233653571
isogroupOFAVBQ_DN204625_c0_g1,0.195449496749835
isogroupOFAVBQ_DN204625_c0_g2,NA
isogroupOFAVBQ_DN204626_c0_g2,-1.25077853526271
isogroupOFAVBQ_DN204628_c0_g1,NA
isogroupOFAVBQ_DN204628_c2_g2,-1.22995473761241
isogroupOFAVBQ_DN204629_c1_g1,-0.350276052808226
isogroupOFAVBQ_DN204630_c4_g1,-0.0165088565061734
isogroupOFAVBQ_DN204630_c4_g2,-0.167502233163255
isogroupOFAVBQ_DN204631_c6_g1,NA
isogroupOFAVBQ_DN204631_c6_g2,NA
isogroupOFAVBQ_DN204632_c7_g1,-0.203220708336331
isogroupOFAVBQ_DN204632_c9_g1,-0.117184486182874
isogroupOFAVBQ_DN204633_c4_g1,0.469897365952937
isogroupOFAVBQ_DN204634_c7_g1,NA
isogroupOFAVBQ_DN204636_c0_g1,-0.026565825267042
isogroupOFAVBQ_DN204638_c1_g3,NA
isogroupOFAVBQ_DN204639_c2_g1,0.00131186000273514
isogroupOFAVBQ_DN204640_c0_g1,0.0106653535669268
isogroupOFAVBQ_DN204643_c1_g1,NA
isogroupOFAVBQ_DN204647_c2_g1,NA
isogroupOFAVBQ_DN204647_c7_g2,-0.00966955746499961
isogroupOFAVBQ_DN204648_c0_g2,-0.161662978032081
isogroupOFAVBQ_DN204648_c0_g5,-0.0995788528688479
isogroupOFAVBQ_DN204649_c2_g1,-0.0660026536814096
isogroupOFAVBQ_DN204650_c6_g1,NA
isogroupOFAVBQ_DN204650_c6_g3,NA
isogroupOFAVBQ_DN204651_c0_g2,NA
isogroupOFAVBQ_DN204652_c1_g2,NA
isogroupOFAVBQ_DN204658_c0_g1,NA
isogroupOFAVBQ_DN204658_c7_g2,-0.106129485699749
isogroupOFAVBQ_DN204658_c8_g1,-0.147671385371143
isogroupOFAVBQ_DN204659_c5_g1,-0.0204396521781584
isogroupOFAVBQ_DN204660_c0_g3,-0.0872581608775937
isogroupOFAVBQ_DN204661_c14_g1,0.00902547169438653
isogroupOFAVBQ_DN204662_c1_g2,-0.283490181002539
isogroupOFAVBQ_DN204666_c3_g1,-0.138864124931589
isogroupOFAVBQ_DN204666_c3_g4,0.0120463067858446
