ProbeID,modules2019
isogroupOFAVBQ_DN206261_c3_g1,0
isogroupOFAVBQ_DN206264_c2_g1,0
isogroupOFAVBQ_DN206265_c1_g1,0
isogroupOFAVBQ_DN206270_c2_g1,0
isogroupOFAVBQ_DN206270_c2_g2,0
isogroupOFAVBQ_DN206271_c4_g1,0
isogroupOFAVBQ_DN206272_c1_g1,0
isogroupOFAVBQ_DN206274_c1_g3,0
isogroupOFAVBQ_DN206275_c9_g1,0
isogroupOFAVBQ_DN206277_c3_g1,0
isogroupOFAVBQ_DN206284_c1_g1,0
isogroupOFAVBQ_DN206284_c1_g2,0
isogroupOFAVBQ_DN206285_c0_g1,0
isogroupOFAVBQ_DN206286_c0_g3,0
isogroupOFAVBQ_DN206287_c0_g1,0
isogroupOFAVBQ_DN206289_c2_g2,0
isogroupOFAVBQ_DN206290_c1_g2,0
isogroupOFAVBQ_DN206293_c0_g2,1
isogroupOFAVBQ_DN206293_c0_g3,0
isogroupOFAVBQ_DN206293_c0_g4,0
isogroupOFAVBQ_DN206294_c2_g2,0
isogroupOFAVBQ_DN206294_c2_g3,0
isogroupOFAVBQ_DN206296_c1_g1,0
isogroupOFAVBQ_DN206298_c0_g2,0
isogroupOFAVBQ_DN206298_c10_g1,0
isogroupOFAVBQ_DN206298_c9_g5,0
isogroupOFAVBQ_DN206298_c9_g8,0
isogroupOFAVBQ_DN206299_c3_g1,0
isogroupOFAVBQ_DN206300_c4_g1,1
isogroupOFAVBQ_DN206300_c4_g3,0
isogroupOFAVBQ_DN206300_c5_g1,0
isogroupOFAVBQ_DN206303_c0_g1,0
isogroupOFAVBQ_DN206305_c3_g1,0
isogroupOFAVBQ_DN206306_c5_g1,0
isogroupOFAVBQ_DN206309_c0_g3,0
isogroupOFAVBQ_DN206309_c1_g1,0
isogroupOFAVBQ_DN206309_c1_g2,0
isogroupOFAVBQ_DN206312_c2_g1,0
isogroupOFAVBQ_DN206313_c2_g2,0
isogroupOFAVBQ_DN206313_c2_g3,0
isogroupOFAVBQ_DN206313_c2_g4,0
isogroupOFAVBQ_DN206313_c2_g5,0
isogroupOFAVBQ_DN206314_c1_g1,0
isogroupOFAVBQ_DN206315_c6_g5,0
isogroupOFAVBQ_DN206316_c3_g1,0
isogroupOFAVBQ_DN206320_c6_g1,0
isogroupOFAVBQ_DN206326_c0_g3,0
isogroupOFAVBQ_DN206327_c1_g1,0
isogroupOFAVBQ_DN206328_c2_g1,0
isogroupOFAVBQ_DN206330_c0_g1,0
isogroupOFAVBQ_DN206331_c1_g1,0
isogroupOFAVBQ_DN206333_c2_g2,0
isogroupOFAVBQ_DN206337_c3_g1,0
isogroupOFAVBQ_DN206339_c0_g1,0
isogroupOFAVBQ_DN206339_c0_g2,0
isogroupOFAVBQ_DN206342_c2_g1,0
isogroupOFAVBQ_DN206343_c3_g1,0
isogroupOFAVBQ_DN206343_c4_g2,0
isogroupOFAVBQ_DN206344_c0_g1,0
isogroupOFAVBQ_DN206347_c0_g1,0
isogroupOFAVBQ_DN206347_c1_g1,0
isogroupOFAVBQ_DN206348_c3_g4,0
isogroupOFAVBQ_DN206354_c0_g1,0
isogroupOFAVBQ_DN206354_c2_g1,0
isogroupOFAVBQ_DN206355_c3_g2,0
isogroupOFAVBQ_DN206355_c3_g6,0
isogroupOFAVBQ_DN206357_c6_g1,0
isogroupOFAVBQ_DN206357_c6_g2,0
isogroupOFAVBQ_DN206357_c6_g3,0
isogroupOFAVBQ_DN206358_c0_g4,0
isogroupOFAVBQ_DN206359_c4_g1,0
isogroupOFAVBQ_DN206360_c2_g2,0
isogroupOFAVBQ_DN206361_c8_g1,0
isogroupOFAVBQ_DN206361_c9_g1,0
isogroupOFAVBQ_DN206365_c0_g2,0
isogroupOFAVBQ_DN206367_c1_g2,0
isogroupOFAVBQ_DN206368_c0_g1,0
isogroupOFAVBQ_DN206368_c0_g2,0
isogroupOFAVBQ_DN206369_c0_g1,0
isogroupOFAVBQ_DN206370_c2_g1,0
isogroupOFAVBQ_DN206370_c2_g2,0
isogroupOFAVBQ_DN206370_c2_g3,0
isogroupOFAVBQ_DN206372_c1_g1,0
isogroupOFAVBQ_DN206372_c2_g5,0
isogroupOFAVBQ_DN206374_c3_g1,0
isogroupOFAVBQ_DN206374_c4_g1,0
isogroupOFAVBQ_DN206374_c6_g2,0
isogroupOFAVBQ_DN206375_c2_g2,0
isogroupOFAVBQ_DN206375_c2_g4,0
isogroupOFAVBQ_DN206377_c0_g1,0
isogroupOFAVBQ_DN206377_c0_g3,0
isogroupOFAVBQ_DN206378_c1_g1,0
isogroupOFAVBQ_DN206378_c3_g2,0
isogroupOFAVBQ_DN206380_c0_g2,0
isogroupOFAVBQ_DN206381_c4_g1,0
isogroupOFAVBQ_DN206382_c1_g1,0
isogroupOFAVBQ_DN206383_c2_g1,0
isogroupOFAVBQ_DN206385_c4_g5,0
isogroupOFAVBQ_DN206385_c5_g1,0
isogroupOFAVBQ_DN206389_c4_g3,0
isogroupOFAVBQ_DN206390_c1_g3,0
isogroupOFAVBQ_DN206390_c1_g4,0
isogroupOFAVBQ_DN206391_c6_g1,0
isogroupOFAVBQ_DN206391_c7_g1,0
isogroupOFAVBQ_DN206392_c1_g1,0
isogroupOFAVBQ_DN206393_c0_g3,0
isogroupOFAVBQ_DN206394_c6_g1,0
isogroupOFAVBQ_DN206395_c0_g1,0
isogroupOFAVBQ_DN206396_c0_g1,0
isogroupOFAVBQ_DN206397_c5_g1,0
isogroupOFAVBQ_DN206398_c0_g1,0
isogroupOFAVBQ_DN206399_c0_g1,0
isogroupOFAVBQ_DN206400_c0_g1,0
isogroupOFAVBQ_DN206403_c0_g1,0
isogroupOFAVBQ_DN206405_c3_g1,0
isogroupOFAVBQ_DN206406_c1_g1,0
isogroupOFAVBQ_DN206406_c1_g3,0
isogroupOFAVBQ_DN206407_c3_g1,0
isogroupOFAVBQ_DN206410_c2_g5,0
isogroupOFAVBQ_DN206410_c2_g6,0
isogroupOFAVBQ_DN206411_c0_g1,0
isogroupOFAVBQ_DN206414_c0_g1,0
isogroupOFAVBQ_DN206416_c6_g1,0
isogroupOFAVBQ_DN206417_c2_g1,0
isogroupOFAVBQ_DN206417_c3_g1,0
isogroupOFAVBQ_DN206417_c3_g6,0
isogroupOFAVBQ_DN206418_c0_g1,0
isogroupOFAVBQ_DN206425_c0_g1,0
isogroupOFAVBQ_DN206427_c2_g2,0
isogroupOFAVBQ_DN206427_c3_g1,0
isogroupOFAVBQ_DN206427_c4_g1,0
isogroupOFAVBQ_DN206428_c1_g1,0
isogroupOFAVBQ_DN206428_c1_g3,0
isogroupOFAVBQ_DN206429_c11_g1,0
isogroupOFAVBQ_DN206429_c7_g1,0
isogroupOFAVBQ_DN206430_c4_g1,0
isogroupOFAVBQ_DN206433_c1_g1,0
isogroupOFAVBQ_DN206435_c2_g1,0
isogroupOFAVBQ_DN206435_c4_g1,0
isogroupOFAVBQ_DN206440_c0_g1,0
isogroupOFAVBQ_DN206442_c2_g1,0
isogroupOFAVBQ_DN206443_c4_g1,0
isogroupOFAVBQ_DN206443_c5_g1,0
isogroupOFAVBQ_DN206443_c6_g1,0
isogroupOFAVBQ_DN206444_c1_g1,0
isogroupOFAVBQ_DN206446_c0_g3,0
isogroupOFAVBQ_DN206446_c1_g1,0
isogroupOFAVBQ_DN206446_c2_g1,0
isogroupOFAVBQ_DN206446_c2_g4,0
isogroupOFAVBQ_DN206449_c1_g4,0
isogroupOFAVBQ_DN206450_c0_g1,0
isogroupOFAVBQ_DN206451_c5_g3,0
isogroupOFAVBQ_DN206452_c4_g1,0
isogroupOFAVBQ_DN206452_c5_g1,0
isogroupOFAVBQ_DN206454_c4_g1,0
isogroupOFAVBQ_DN206455_c5_g1,0
isogroupOFAVBQ_DN206456_c0_g2,0
isogroupOFAVBQ_DN206456_c5_g1,0
isogroupOFAVBQ_DN206456_c5_g3,0
isogroupOFAVBQ_DN206457_c3_g1,0
isogroupOFAVBQ_DN206459_c7_g1,0
isogroupOFAVBQ_DN206459_c9_g1,0
isogroupOFAVBQ_DN206465_c1_g1,0
isogroupOFAVBQ_DN206465_c1_g2,0
isogroupOFAVBQ_DN206467_c0_g1,0
isogroupOFAVBQ_DN206470_c0_g3,0
isogroupOFAVBQ_DN206471_c0_g1,0
isogroupOFAVBQ_DN206472_c0_g1,0
isogroupOFAVBQ_DN206473_c7_g2,0
isogroupOFAVBQ_DN206474_c3_g3,0
isogroupOFAVBQ_DN206475_c4_g2,0
isogroupOFAVBQ_DN206477_c1_g1,0
isogroupOFAVBQ_DN206477_c3_g1,0
isogroupOFAVBQ_DN206477_c5_g2,0
isogroupOFAVBQ_DN206478_c1_g1,0
isogroupOFAVBQ_DN206479_c5_g1,0
isogroupOFAVBQ_DN206481_c3_g1,0
isogroupOFAVBQ_DN206481_c3_g4,0
isogroupOFAVBQ_DN206484_c4_g2,0
isogroupOFAVBQ_DN206484_c4_g3,0
isogroupOFAVBQ_DN206484_c4_g5,1
isogroupOFAVBQ_DN206485_c8_g1,0
isogroupOFAVBQ_DN206488_c0_g1,0
isogroupOFAVBQ_DN206490_c0_g1,0
isogroupOFAVBQ_DN206491_c3_g11,0
isogroupOFAVBQ_DN206492_c1_g2,0
isogroupOFAVBQ_DN206493_c0_g1,0
isogroupOFAVBQ_DN206497_c1_g1,0
isogroupOFAVBQ_DN206497_c2_g1,0
isogroupOFAVBQ_DN206500_c0_g2,0
isogroupOFAVBQ_DN206501_c5_g2,0
isogroupOFAVBQ_DN206501_c5_g4,0
isogroupOFAVBQ_DN206501_c5_g6,0
isogroupOFAVBQ_DN206502_c10_g1,0
isogroupOFAVBQ_DN206503_c1_g1,0
isogroupOFAVBQ_DN206506_c0_g1,0
isogroupOFAVBQ_DN206508_c2_g1,0
isogroupOFAVBQ_DN206508_c2_g2,0
isogroupOFAVBQ_DN206508_c2_g3,0
isogroupOFAVBQ_DN206508_c3_g1,0
isogroupOFAVBQ_DN206514_c0_g1,0
isogroupOFAVBQ_DN206515_c4_g3,0
isogroupOFAVBQ_DN206515_c5_g1,0
isogroupOFAVBQ_DN206519_c1_g1,0
isogroupOFAVBQ_DN206523_c2_g1,0
isogroupOFAVBQ_DN206523_c2_g2,1
isogroupOFAVBQ_DN206525_c5_g2,0
isogroupOFAVBQ_DN206526_c0_g1,0
isogroupOFAVBQ_DN206527_c0_g2,0
isogroupOFAVBQ_DN206529_c11_g1,0
isogroupOFAVBQ_DN206530_c0_g2,0
isogroupOFAVBQ_DN206533_c3_g1,0
isogroupOFAVBQ_DN206533_c3_g10,0
isogroupOFAVBQ_DN206533_c3_g2,0
isogroupOFAVBQ_DN206533_c3_g4,0
isogroupOFAVBQ_DN206533_c3_g5,0
isogroupOFAVBQ_DN206533_c3_g7,0
isogroupOFAVBQ_DN206533_c3_g8,0
isogroupOFAVBQ_DN206533_c4_g1,0
isogroupOFAVBQ_DN206534_c1_g1,0
isogroupOFAVBQ_DN206535_c2_g1,0
isogroupOFAVBQ_DN206538_c1_g1,0
isogroupOFAVBQ_DN206540_c1_g1,0
isogroupOFAVBQ_DN206541_c0_g4,0
isogroupOFAVBQ_DN206542_c2_g2,0
isogroupOFAVBQ_DN206546_c5_g2,0
isogroupOFAVBQ_DN206547_c1_g1,0
isogroupOFAVBQ_DN206547_c2_g1,0
isogroupOFAVBQ_DN206548_c11_g1,0
isogroupOFAVBQ_DN206549_c1_g1,0
isogroupOFAVBQ_DN206550_c0_g2,0
isogroupOFAVBQ_DN206551_c1_g1,0
isogroupOFAVBQ_DN206552_c2_g1,0
isogroupOFAVBQ_DN206553_c9_g1,0
isogroupOFAVBQ_DN206554_c0_g1,0
isogroupOFAVBQ_DN206556_c7_g3,0
isogroupOFAVBQ_DN206557_c8_g1,0
isogroupOFAVBQ_DN206559_c1_g3,0
isogroupOFAVBQ_DN206561_c7_g2,0
isogroupOFAVBQ_DN206561_c7_g3,0
isogroupOFAVBQ_DN206562_c8_g2,0
isogroupOFAVBQ_DN206567_c1_g1,0
isogroupOFAVBQ_DN206567_c3_g1,0
isogroupOFAVBQ_DN206568_c0_g1,0
isogroupOFAVBQ_DN206568_c0_g2,0
isogroupOFAVBQ_DN206569_c0_g1,0
isogroupOFAVBQ_DN206570_c3_g2,0
isogroupOFAVBQ_DN206570_c3_g3,0
isogroupOFAVBQ_DN206571_c4_g1,0
isogroupOFAVBQ_DN206572_c3_g5,0
isogroupOFAVBQ_DN206572_c3_g6,0
isogroupOFAVBQ_DN206574_c1_g8,0
isogroupOFAVBQ_DN206574_c1_g9,1
isogroupOFAVBQ_DN206580_c1_g1,0
isogroupOFAVBQ_DN206580_c1_g3,0
isogroupOFAVBQ_DN206581_c0_g1,0
isogroupOFAVBQ_DN206584_c1_g1,0
isogroupOFAVBQ_DN206586_c3_g1,0
isogroupOFAVBQ_DN206586_c3_g2,0
isogroupOFAVBQ_DN206587_c5_g1,0
isogroupOFAVBQ_DN206587_c6_g1,0
isogroupOFAVBQ_DN206588_c9_g1,0
isogroupOFAVBQ_DN206590_c6_g3,0
isogroupOFAVBQ_DN206590_c8_g2,0
isogroupOFAVBQ_DN206590_c8_g4,0
isogroupOFAVBQ_DN206590_c8_g6,0
isogroupOFAVBQ_DN206590_c9_g1,0
isogroupOFAVBQ_DN206592_c0_g1,0
isogroupOFAVBQ_DN206593_c2_g2,0
isogroupOFAVBQ_DN206596_c0_g1,0
isogroupOFAVBQ_DN206596_c0_g2,0
isogroupOFAVBQ_DN206597_c2_g1,0
isogroupOFAVBQ_DN206597_c7_g1,0
isogroupOFAVBQ_DN206598_c0_g1,0
isogroupOFAVBQ_DN206599_c0_g3,0
isogroupOFAVBQ_DN206604_c4_g1,0
isogroupOFAVBQ_DN206604_c4_g3,0
isogroupOFAVBQ_DN206604_c4_g6,0
isogroupOFAVBQ_DN206605_c10_g1,0
isogroupOFAVBQ_DN206605_c10_g2,0
isogroupOFAVBQ_DN206605_c7_g1,0
isogroupOFAVBQ_DN206606_c1_g1,0
isogroupOFAVBQ_DN206606_c2_g1,0
isogroupOFAVBQ_DN206606_c2_g2,0
isogroupOFAVBQ_DN206606_c2_g3,0
isogroupOFAVBQ_DN206607_c0_g2,0
isogroupOFAVBQ_DN206608_c0_g1,0
isogroupOFAVBQ_DN206609_c4_g1,0
isogroupOFAVBQ_DN206609_c4_g2,0
isogroupOFAVBQ_DN206610_c0_g1,0
isogroupOFAVBQ_DN206611_c0_g1,0
isogroupOFAVBQ_DN206611_c0_g5,0
isogroupOFAVBQ_DN206613_c1_g1,0
isogroupOFAVBQ_DN206613_c1_g3,0
isogroupOFAVBQ_DN206614_c3_g1,0
isogroupOFAVBQ_DN206614_c7_g2,0
isogroupOFAVBQ_DN206614_c9_g1,0
isogroupOFAVBQ_DN206614_c9_g2,0
isogroupOFAVBQ_DN206614_c9_g3,0
isogroupOFAVBQ_DN206617_c0_g2,0
isogroupOFAVBQ_DN206618_c2_g1,0
isogroupOFAVBQ_DN206618_c3_g1,1
isogroupOFAVBQ_DN206618_c4_g1,0
isogroupOFAVBQ_DN206620_c4_g1,0
isogroupOFAVBQ_DN206620_c5_g1,0
isogroupOFAVBQ_DN206621_c1_g1,0
isogroupOFAVBQ_DN206622_c5_g3,0
isogroupOFAVBQ_DN206622_c5_g8,0
isogroupOFAVBQ_DN206624_c1_g1,1
isogroupOFAVBQ_DN206624_c2_g1,0
isogroupOFAVBQ_DN206624_c3_g1,0
isogroupOFAVBQ_DN206625_c1_g1,0
isogroupOFAVBQ_DN206626_c1_g5,0
isogroupOFAVBQ_DN206627_c3_g3,0
isogroupOFAVBQ_DN206628_c0_g1,0
isogroupOFAVBQ_DN206630_c3_g2,0
isogroupOFAVBQ_DN206630_c3_g5,0
isogroupOFAVBQ_DN206632_c0_g2,0
isogroupOFAVBQ_DN206633_c0_g3,0
isogroupOFAVBQ_DN206634_c0_g1,0
isogroupOFAVBQ_DN206634_c0_g8,0
isogroupOFAVBQ_DN206634_c1_g1,0
isogroupOFAVBQ_DN206635_c1_g1,0
isogroupOFAVBQ_DN206635_c1_g2,0
isogroupOFAVBQ_DN206636_c4_g1,0
isogroupOFAVBQ_DN206638_c0_g3,0
isogroupOFAVBQ_DN206639_c4_g2,0
isogroupOFAVBQ_DN206640_c0_g1,0
isogroupOFAVBQ_DN206641_c0_g3,0
isogroupOFAVBQ_DN206641_c0_g4,0
isogroupOFAVBQ_DN206643_c1_g2,0
isogroupOFAVBQ_DN206643_c4_g1,0
isogroupOFAVBQ_DN206648_c10_g2,0
isogroupOFAVBQ_DN206649_c1_g1,0
isogroupOFAVBQ_DN206650_c1_g1,0
isogroupOFAVBQ_DN206652_c6_g1,0
isogroupOFAVBQ_DN206654_c1_g1,0
isogroupOFAVBQ_DN206655_c11_g2,0
isogroupOFAVBQ_DN206655_c13_g1,0
isogroupOFAVBQ_DN206655_c14_g1,0
isogroupOFAVBQ_DN206658_c1_g1,0
isogroupOFAVBQ_DN206658_c1_g5,0
isogroupOFAVBQ_DN206659_c3_g3,0
isogroupOFAVBQ_DN206660_c1_g2,0
isogroupOFAVBQ_DN206663_c1_g1,0
isogroupOFAVBQ_DN206663_c2_g3,0
isogroupOFAVBQ_DN206663_c2_g4,0
isogroupOFAVBQ_DN206663_c2_g5,1
isogroupOFAVBQ_DN206664_c0_g1,0
isogroupOFAVBQ_DN206665_c4_g7,0
isogroupOFAVBQ_DN206666_c0_g1,0
isogroupOFAVBQ_DN206667_c2_g2,0
isogroupOFAVBQ_DN206668_c8_g2,0
isogroupOFAVBQ_DN206669_c11_g3,0
isogroupOFAVBQ_DN206671_c0_g3,0
isogroupOFAVBQ_DN206671_c0_g4,0
isogroupOFAVBQ_DN206674_c4_g1,0
isogroupOFAVBQ_DN206674_c6_g7,0
isogroupOFAVBQ_DN206675_c2_g4,0
isogroupOFAVBQ_DN206678_c0_g1,0
isogroupOFAVBQ_DN206678_c0_g2,0
isogroupOFAVBQ_DN206678_c0_g4,0
isogroupOFAVBQ_DN206679_c1_g3,0
isogroupOFAVBQ_DN206680_c1_g3,0
isogroupOFAVBQ_DN206681_c2_g3,0
isogroupOFAVBQ_DN206682_c7_g1,0
isogroupOFAVBQ_DN206682_c7_g3,0
isogroupOFAVBQ_DN206682_c7_g4,0
isogroupOFAVBQ_DN206683_c1_g1,0
isogroupOFAVBQ_DN206683_c1_g3,0
isogroupOFAVBQ_DN206684_c2_g2,0
isogroupOFAVBQ_DN206685_c1_g1,1
isogroupOFAVBQ_DN206685_c7_g1,0
isogroupOFAVBQ_DN206685_c8_g1,0
isogroupOFAVBQ_DN206687_c2_g3,0
isogroupOFAVBQ_DN206689_c0_g1,0
isogroupOFAVBQ_DN206689_c0_g2,0
isogroupOFAVBQ_DN206690_c0_g1,0
isogroupOFAVBQ_DN206691_c11_g1,0
isogroupOFAVBQ_DN206692_c2_g1,0
isogroupOFAVBQ_DN206692_c3_g1,0
isogroupOFAVBQ_DN206693_c0_g1,0
isogroupOFAVBQ_DN206693_c0_g3,0
isogroupOFAVBQ_DN206693_c0_g4,0
isogroupOFAVBQ_DN206695_c5_g1,0
isogroupOFAVBQ_DN206696_c6_g1,0
isogroupOFAVBQ_DN206697_c4_g1,0
isogroupOFAVBQ_DN206697_c6_g2,0
isogroupOFAVBQ_DN206698_c0_g2,0
isogroupOFAVBQ_DN206698_c1_g1,0
isogroupOFAVBQ_DN206699_c1_g1,0
isogroupOFAVBQ_DN206700_c0_g2,0
isogroupOFAVBQ_DN206701_c1_g1,0
isogroupOFAVBQ_DN206702_c5_g1,0
isogroupOFAVBQ_DN206702_c6_g2,0
isogroupOFAVBQ_DN206703_c0_g1,0
isogroupOFAVBQ_DN206703_c0_g4,1
isogroupOFAVBQ_DN206704_c5_g1,0
isogroupOFAVBQ_DN206705_c0_g1,0
isogroupOFAVBQ_DN206705_c0_g3,0
isogroupOFAVBQ_DN206707_c1_g1,0
isogroupOFAVBQ_DN206709_c11_g5,0
isogroupOFAVBQ_DN206711_c0_g1,0
isogroupOFAVBQ_DN206713_c1_g1,0
isogroupOFAVBQ_DN206716_c8_g1,0
isogroupOFAVBQ_DN206720_c11_g2,0
isogroupOFAVBQ_DN206720_c3_g1,0
isogroupOFAVBQ_DN206720_c8_g1,0
isogroupOFAVBQ_DN206720_c9_g1,0
isogroupOFAVBQ_DN206721_c8_g2,0
isogroupOFAVBQ_DN206722_c0_g2,0
isogroupOFAVBQ_DN206722_c0_g3,0
isogroupOFAVBQ_DN206722_c0_g4,0
isogroupOFAVBQ_DN206723_c1_g1,0
isogroupOFAVBQ_DN206724_c3_g3,0
isogroupOFAVBQ_DN206724_c4_g2,0
isogroupOFAVBQ_DN206724_c4_g5,0
isogroupOFAVBQ_DN206725_c17_g1,0
isogroupOFAVBQ_DN206725_c3_g1,0
isogroupOFAVBQ_DN206726_c2_g2,0
isogroupOFAVBQ_DN206727_c0_g2,0
isogroupOFAVBQ_DN206727_c0_g3,0
isogroupOFAVBQ_DN206727_c1_g2,0
isogroupOFAVBQ_DN206729_c9_g1,0
isogroupOFAVBQ_DN206731_c5_g1,0
isogroupOFAVBQ_DN206735_c4_g1,0
isogroupOFAVBQ_DN206735_c4_g2,0
isogroupOFAVBQ_DN206736_c2_g1,0
isogroupOFAVBQ_DN206736_c2_g2,0
isogroupOFAVBQ_DN206736_c3_g1,0
isogroupOFAVBQ_DN206737_c4_g2,0
isogroupOFAVBQ_DN206739_c6_g1,0
isogroupOFAVBQ_DN206740_c0_g1,0
isogroupOFAVBQ_DN206744_c1_g1,0
isogroupOFAVBQ_DN206746_c0_g1,0
isogroupOFAVBQ_DN206748_c8_g1,0
isogroupOFAVBQ_DN206749_c1_g2,0
isogroupOFAVBQ_DN206752_c0_g3,0
isogroupOFAVBQ_DN206753_c9_g1,0
isogroupOFAVBQ_DN206755_c2_g1,0
isogroupOFAVBQ_DN206757_c0_g4,0
isogroupOFAVBQ_DN206759_c0_g1,0
isogroupOFAVBQ_DN206759_c0_g4,0
isogroupOFAVBQ_DN206760_c5_g1,0
isogroupOFAVBQ_DN206763_c0_g2,1
isogroupOFAVBQ_DN206763_c1_g2,0
isogroupOFAVBQ_DN206764_c0_g1,0
isogroupOFAVBQ_DN206765_c2_g1,0
isogroupOFAVBQ_DN206767_c4_g1,0
isogroupOFAVBQ_DN206767_c4_g2,0
isogroupOFAVBQ_DN206768_c0_g1,0
isogroupOFAVBQ_DN206769_c7_g3,0
isogroupOFAVBQ_DN206771_c1_g5,0
isogroupOFAVBQ_DN206773_c0_g1,0
isogroupOFAVBQ_DN206774_c2_g1,0
isogroupOFAVBQ_DN206775_c0_g1,0
isogroupOFAVBQ_DN206776_c0_g4,1
isogroupOFAVBQ_DN206777_c4_g1,0
isogroupOFAVBQ_DN206778_c0_g1,0
isogroupOFAVBQ_DN206780_c0_g1,0
isogroupOFAVBQ_DN206781_c0_g1,0
isogroupOFAVBQ_DN206783_c3_g1,0
isogroupOFAVBQ_DN206784_c1_g1,0
isogroupOFAVBQ_DN206784_c1_g3,0
isogroupOFAVBQ_DN206785_c3_g2,0
isogroupOFAVBQ_DN206788_c7_g1,0
isogroupOFAVBQ_DN206789_c2_g2,0
isogroupOFAVBQ_DN206790_c4_g2,0
isogroupOFAVBQ_DN206792_c8_g1,0
isogroupOFAVBQ_DN206793_c2_g1,0
isogroupOFAVBQ_DN206794_c0_g1,0
isogroupOFAVBQ_DN206795_c2_g1,0
isogroupOFAVBQ_DN206796_c5_g2,0
isogroupOFAVBQ_DN206797_c7_g1,0
isogroupOFAVBQ_DN206798_c2_g2,0
isogroupOFAVBQ_DN206800_c12_g1,0
isogroupOFAVBQ_DN206800_c2_g1,0
isogroupOFAVBQ_DN206800_c7_g2,0
isogroupOFAVBQ_DN206800_c9_g1,0
isogroupOFAVBQ_DN206801_c0_g1,0
isogroupOFAVBQ_DN206803_c0_g1,0
isogroupOFAVBQ_DN206804_c1_g4,0
isogroupOFAVBQ_DN206805_c0_g2,0
isogroupOFAVBQ_DN206807_c5_g1,0
isogroupOFAVBQ_DN206807_c5_g4,0
isogroupOFAVBQ_DN206807_c8_g1,0
isogroupOFAVBQ_DN206809_c1_g1,0
isogroupOFAVBQ_DN206809_c2_g3,0
isogroupOFAVBQ_DN206809_c2_g5,0
isogroupOFAVBQ_DN206812_c2_g2,0
isogroupOFAVBQ_DN206812_c2_g4,0
isogroupOFAVBQ_DN206813_c0_g1,0
isogroupOFAVBQ_DN206817_c2_g1,0
isogroupOFAVBQ_DN206820_c1_g2,0
isogroupOFAVBQ_DN206821_c0_g3,0
isogroupOFAVBQ_DN206822_c3_g1,0
isogroupOFAVBQ_DN206825_c0_g2,0
isogroupOFAVBQ_DN206825_c0_g3,0
isogroupOFAVBQ_DN206825_c0_g4,0
isogroupOFAVBQ_DN206826_c0_g1,0
isogroupOFAVBQ_DN206827_c7_g1,0
isogroupOFAVBQ_DN206829_c0_g1,0
isogroupOFAVBQ_DN206832_c1_g1,0
isogroupOFAVBQ_DN206834_c1_g1,0
isogroupOFAVBQ_DN206836_c2_g1,0
isogroupOFAVBQ_DN206836_c3_g1,0
isogroupOFAVBQ_DN206837_c6_g2,0
isogroupOFAVBQ_DN206838_c1_g1,1
isogroupOFAVBQ_DN206838_c1_g4,0
isogroupOFAVBQ_DN206838_c1_g5,1
isogroupOFAVBQ_DN206840_c1_g1,0
isogroupOFAVBQ_DN206841_c7_g1,0
isogroupOFAVBQ_DN206842_c4_g1,0
isogroupOFAVBQ_DN206843_c0_g1,0
isogroupOFAVBQ_DN206844_c1_g1,0
isogroupOFAVBQ_DN206844_c1_g2,0
isogroupOFAVBQ_DN206846_c8_g1,0
isogroupOFAVBQ_DN206847_c2_g1,0
isogroupOFAVBQ_DN206848_c0_g1,0
isogroupOFAVBQ_DN206849_c0_g1,0
isogroupOFAVBQ_DN206850_c2_g2,0
isogroupOFAVBQ_DN206852_c4_g4,0
isogroupOFAVBQ_DN206856_c2_g1,0
isogroupOFAVBQ_DN206858_c4_g2,1
isogroupOFAVBQ_DN206860_c8_g4,0
isogroupOFAVBQ_DN206861_c3_g1,0
isogroupOFAVBQ_DN206861_c4_g2,0
isogroupOFAVBQ_DN206862_c6_g2,0
isogroupOFAVBQ_DN206865_c6_g1,0
isogroupOFAVBQ_DN206866_c2_g1,0
isogroupOFAVBQ_DN206871_c1_g1,0
isogroupOFAVBQ_DN206873_c1_g1,0
isogroupOFAVBQ_DN206875_c4_g2,0
isogroupOFAVBQ_DN206877_c7_g1,0
isogroupOFAVBQ_DN206877_c7_g5,1
isogroupOFAVBQ_DN206878_c0_g1,0
isogroupOFAVBQ_DN206879_c1_g1,0
isogroupOFAVBQ_DN206882_c2_g1,0
isogroupOFAVBQ_DN206882_c3_g1,0
isogroupOFAVBQ_DN206884_c11_g2,0
isogroupOFAVBQ_DN206884_c11_g6,0
isogroupOFAVBQ_DN206884_c14_g1,0
isogroupOFAVBQ_DN206884_c4_g1,0
isogroupOFAVBQ_DN206884_c8_g1,0
isogroupOFAVBQ_DN206885_c7_g4,0
isogroupOFAVBQ_DN206886_c7_g1,0
isogroupOFAVBQ_DN206888_c1_g1,0
isogroupOFAVBQ_DN206889_c0_g1,0
isogroupOFAVBQ_DN206890_c0_g1,0
isogroupOFAVBQ_DN206890_c1_g1,0
isogroupOFAVBQ_DN206892_c4_g1,0
isogroupOFAVBQ_DN206892_c6_g1,0
isogroupOFAVBQ_DN206892_c6_g3,0
isogroupOFAVBQ_DN206893_c0_g1,0
isogroupOFAVBQ_DN206894_c0_g1,0
isogroupOFAVBQ_DN206895_c0_g1,0
isogroupOFAVBQ_DN206895_c0_g2,0
isogroupOFAVBQ_DN206896_c1_g1,0
isogroupOFAVBQ_DN206897_c0_g1,0
